timestamp,location_name,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_72h,forecast_rain_3h,forecast_rain_6h,rainfall_intensity,rainfall_acceleration,temperature,humidity,elevation,slope,aspect,terrain_ruggedness,distance_to_waterbody,historical_flood_frequency,historical_event_severity,historical_flood_susceptibility,landslide_susceptibility,blockage_indicator,distance_to_road,road_exposure_indicator,bridge_exposure_indicator,flood_event
2024-03-17 11:00:00,Rampur,0.4,0.9,2.2,4.4,7.2,17.2,0.1,1.6,1.09,-2.07,15.9,48.8,1764.2268923185177,23.382766810226286,231.9122034114481,46.994370672551625,0.3877573462302717,2,0.44,0.55,0.65,0.17,0.2682141476851128,0.16,0.15,0
2020-11-19 21:00:00,Sitapur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.59,18.4,53.8,1626.887975007478,18.90877589176582,256.2230974707113,42.072341324771536,0.557856400381758,1,0.03,0.45,0.55,0.02,0.3227348449597552,0.16,0.15,0
2023-08-12 00:00:00,Sitapur,0.4,1.1,2.0,2.6,3.9,6.5,0.6,1.1,1.2,0.37,23.9,48.6,1583.507580859839,13.508884801520566,208.37222077576757,39.85446754645953,0.3054828038041919,1,0.21,0.45,0.55,0.08,0.3005403592434268,0.05,0.17,0
2022-12-30 19:00:00,Gaurikund,1.8,4.5,5.4,7.5,11.4,23.3,1.1,2.0,2.0,5.93,12.5,48.3,1979.9153913050034,28.180998278013423,205.54999446771848,100.10299442649055,0.016115090443390018,5,0.06,0.78,0.78,0.08,0.1640040996601006,0.29,0.09,0
2026-09-14 17:00:00,Kalimath,28.9,58.6,98.4,181.7,227.5,335.9,81.6,101.4,1.76,16.15,22.2,90.6,1473.5645776793428,16.208405929993695,259.98205717095584,57.823596275703274,0.23582105259203417,2,0.84,0.5,0.62,0.19,0.421286302719848,0.41,0.33,1
2022-09-14 16:00:00,Kedarnath,0.7,1.4,2.2,3.7,4.8,11.5,0.5,1.9,1.91,-1.76,8.8,57.2,3608.4732915507966,34.67749326800303,179.33203938708994,118.19818436729666,0.33710641439095224,3,0.3,0.85,0.85,0.14,0.5138904870232796,0.14,0.15,0
2023-09-25 15:00:00,Phata,4.7,10.5,17.6,28.4,37.9,89.6,6.0,8.3,1.6,-0.88,19.9,76.5,1505.4166435716115,27.806597162293237,199.27698711999145,62.13459263638947,0.1680526312889265,3,0.14,0.65,0.68,0.0,0.11894866500944537,0.17,0.15,0
2023-05-17 10:00:00,Agastmuni,1.1,2.3,5.7,8.2,9.5,20.5,0.9,0.2,1.16,1.32,26.3,20.0,1003.8175740740228,10.497040868500015,159.40340902318,35.45037449420074,0.17058608898016997,2,0.42,0.5,0.45,0.14,0.20628059321978676,0.17,0.01,0
2020-07-18 18:00:00,Sonprayag,1.4,4.0,9.6,18.6,24.5,35.8,4.0,9.0,0.88,-4.83,21.1,66.2,1824.5564567095535,24.389651442815623,195.80665060273014,80.63800631819012,0.2579841374922416,4,0.15,0.72,0.72,0.01,0.13624452137258364,0.09,0.01,0
2022-10-11 05:00:00,Rampur,0.2,0.3,0.7,0.9,1.4,2.5,0.3,0.6,1.71,1.14,9.1,42.0,1814.8990084563923,19.71914402563456,209.8838398802015,58.15561898880229,0.6080663372318842,2,0.18,0.55,0.65,0.04,0.19961177425832835,0.19,0.04,0
2022-09-10 08:00:00,Guptkashi,0.6,1.3,3.0,5.8,10.2,19.7,0.7,2.3,1.2,-3.03,18.3,75.6,1352.4224245712649,21.480295964551086,239.3948642019898,38.048162534777916,0.09775529439565206,2,0.06,0.55,0.6,0.16,0.14470824089239412,0.23,0.08,0
2020-07-15 03:00:00,Sonprayag,5.1,10.6,16.7,18.5,31.4,57.0,9.2,17.6,1.83,0.02,21.1,80.1,1849.380765600332,24.74799744321503,199.46783791122527,89.57128115638086,0.04603042147345089,4,0.2,0.72,0.72,0.0,0.08159664276180953,0.15,0.04,0
2025-07-21 02:00:00,Sitapur,11.7,24.3,58.8,101.9,80.0,150.0,2.8,33.8,1.19,2.32,20.4,74.0,1581.9613852656546,16.043115680437552,220.0562840048591,47.433340650686795,0.6039279904156686,1,0.28,0.45,0.55,0.18,0.3402309570452501,0.18,0.18,0
2020-07-28 14:00:00,Sitapur,68.8,183.8,276.8,385.8,627.0,1454.9,182.0,345.5,1.49,4.55,22.3,89.9,1576.1132320733032,16.492619550679507,244.45532639301382,56.65602572161185,0.14222653663728127,1,0.43,0.45,0.55,0.24,0.3260685458782404,0.36,0.28,1
2018-05-15 20:00:00,Agastmuni,2.9,5.4,10.5,15.5,17.6,29.7,3.4,1.2,1.66,2.38,20.1,52.2,965.1082802605162,14.782315444674541,166.81630507321543,23.89569315585522,0.15284751925500512,2,0.39,0.5,0.45,0.13,0.08539144070982226,0.04,0.11,0
2019-01-24 05:00:00,Rudraprayag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.82,20.8,49.0,617.2127893040812,12.482575625277759,178.56838381221675,17.301310531114687,0.17436194959657597,3,0.48,0.6,0.52,0.19,0.03548417570909256,0.05,0.02,0
2024-05-02 13:00:00,Kedarnath,0.4,0.7,1.6,2.8,4.0,5.5,0.6,0.6,1.5,-0.44,1.3,36.5,3553.6245322902946,36.31421558171914,189.71548671711489,126.12520506270695,0.3773456116492803,3,0.15,0.85,0.85,0.13,0.5575202155781505,0.27,0.19,0
2021-12-22 12:00:00,Agastmuni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.73,15.6,65.3,1007.2052348067486,13.186819386656154,168.97823864743603,34.05145040948977,0.05623069278726986,2,0.09,0.5,0.45,0.1,0.05704637073347043,0.14,0.18,0
2026-04-23 16:00:00,Agastmuni,2.7,5.1,6.6,8.4,11.9,23.6,5.0,0.6,2.45,0.72,24.7,62.7,1026.6110408195582,14.40081398902208,140.76674466451857,26.926259307325665,0.3739549433695655,2,0.46,0.5,0.45,0.04,0.1303186523657116,0.24,0.13,0
2018-06-15 01:00:00,Rudraprayag,1.0,2.6,6.4,8.4,12.8,25.4,0.7,6.8,0.94,0.64,22.4,79.9,633.7684440661567,8.093769043643574,168.51707571290854,37.97532150861485,0.0,3,0.47,0.6,0.52,0.17,0.07902728215549962,0.12,0.15,0
2024-06-28 17:00:00,Kedarnath,0.5,0.8,1.1,1.5,2.1,3.0,0.1,0.7,2.73,0.82,7.3,53.1,3605.537391880692,34.46815660797055,177.50204676786657,113.99229304507628,0.2592540507254362,3,0.45,0.85,0.85,0.17,0.5040368624834504,0.07,0.18,0
2018-08-01 20:00:00,Kalimath,39.3,84.8,159.5,260.8,453.9,1107.2,79.9,147.8,1.48,9.5,23.3,86.3,1444.0744460296655,24.666757488752786,235.8885223829385,55.25787640656746,0.2863486585466119,2,0.81,0.5,0.62,0.44,0.42249572464096063,0.16,0.16,1
2023-09-21 13:00:00,Gaurikund,51.8,131.8,271.7,429.9,728.9,1405.0,85.3,172.5,1.14,16.32,18.6,97.9,1988.486288459238,30.828433020214796,213.83266392473067,96.19293015753104,0.05279078091608178,5,0.87,0.78,0.78,0.17,0.16680045073907118,0.39,0.49,1
2024-03-29 03:00:00,Guptkashi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62,17.5,51.3,1332.6345245379334,18.099347493465828,216.36304794120323,72.71596365728607,0.33854459156110883,2,0.46,0.55,0.6,0.08,0.2533997366634062,0.29,0.03,0
2024-06-23 20:00:00,Agastmuni,0.3,0.7,1.7,3.1,5.4,11.7,0.5,0.3,1.06,-1.82,20.6,46.7,990.3705733574963,16.49588308422032,150.35015714731205,12.908288175986474,0.23654662865553489,2,0.23,0.5,0.45,0.17,0.07894616205864673,0.27,0.19,0
2026-05-21 10:00:00,Sonprayag,0.5,1.1,2.5,4.3,6.2,11.5,0.3,2.2,1.2,0.11,13.1,20.0,1854.435143869694,24.026557625038393,154.44985644654358,80.01754083226858,0.06965626953054853,4,0.05,0.72,0.72,0.03,0.03213303759136138,0.11,0.16,0
2024-01-05 17:00:00,Kalimath,0.5,0.8,1.9,3.3,4.5,10.4,0.7,1.7,1.58,0.56,14.7,21.4,1466.6661192840668,8.83907203604062,231.20946135905456,49.48078846072338,0.5936572651896038,2,0.28,0.5,0.62,0.11,0.314561058718435,0.15,0.05,0
2021-02-27 11:00:00,Sonprayag,0.7,1.1,1.3,2.2,3.4,4.8,1.1,0.9,3.23,0.57,11.6,35.0,1837.475595348204,26.826644965541938,195.97593444483104,77.80484251252761,0.016780360636014124,4,0.4,0.72,0.72,0.16,0.03208275576754675,0.21,0.06,0
2025-03-02 05:00:00,Sonprayag,1.3,3.6,5.7,7.6,9.7,16.0,3.4,0.7,1.37,-0.92,17.6,53.0,1827.1288980036154,20.859626792010626,195.1146348396848,75.66185746245993,0.12170367938127517,4,0.02,0.72,0.72,0.0,0.07265704728837241,0.24,0.08,0
2025-11-06 08:00:00,Guptkashi,0.5,1.3,3.1,4.4,7.5,13.6,0.3,3.4,0.97,-1.47,11.4,54.9,1309.4782157699922,20.962728303389024,271.24724290063745,51.62223378518222,0.19994491338124035,2,0.32,0.55,0.6,0.02,0.20895825225842407,0.0,0.13,0
2023-07-11 07:00:00,Agastmuni,1.7,4.3,6.9,13.0,22.7,52.3,1.7,1.8,1.48,-0.64,26.5,86.4,978.2528271255226,11.510021154553742,127.8812096765322,33.21667023150843,0.11839918065399138,2,0.4,0.5,0.45,0.07,0.18589017533985994,0.22,0.16,0
2019-02-15 02:00:00,Rudraprayag,1.2,3.3,6.2,9.8,13.1,19.8,3.0,5.8,1.16,2.84,20.5,40.3,592.5480793957267,8.989952276531099,165.54323639452863,22.259677371742814,0.09061114941114917,3,0.35,0.6,0.52,0.11,0.011392095554554754,0.29,0.07,0
2024-06-10 13:00:00,Guptkashi,1.8,4.5,9.3,12.5,22.2,37.8,2.2,2.1,1.16,-1.25,18.9,49.8,1336.1133245949688,19.44815559308386,214.74142480866905,70.14589228907684,0.14894777855892755,2,0.42,0.55,0.6,0.08,0.14521101429283645,0.11,0.01,0
2019-04-22 12:00:00,Gaurikund,0.8,1.7,2.5,3.3,5.1,6.3,0.9,2.6,1.92,-0.2,10.1,34.1,1956.5391968787967,24.914455972904236,228.08247861325668,90.43860017591597,0.06611177600897737,5,0.1,0.78,0.78,0.12,0.058216383037131315,0.14,0.01,0
2025-04-02 16:00:00,Gaurikund,0.7,1.2,2.5,3.6,5.9,14.3,1.1,0.5,1.68,0.76,11.6,22.2,1974.3862647457709,31.08281083022712,161.388944260107,99.0305166212238,0.1574056897631656,5,0.01,0.78,0.78,0.16,0.14805525298324917,0.11,0.1,0
2018-03-31 00:00:00,Phata,1.5,4.3,5.9,9.9,16.2,22.5,4.5,2.6,1.53,1.25,17.6,45.3,1537.3683914750259,24.770906578426047,195.1824387896763,81.31535284400333,0.2800904166903642,3,0.27,0.65,0.68,0.07,0.11879280224588401,0.08,0.18,0
2021-07-13 21:00:00,Rampur,8.4,18.3,24.2,42.4,64.7,105.1,1.7,24.6,2.08,-1.98,18.1,56.8,1816.1776995207513,17.53716217194689,225.76045085098792,43.476298239951916,0.495063339156518,2,0.28,0.55,0.65,0.05,0.19662444795074713,0.19,0.04,0
2019-12-29 11:00:00,Sonprayag,0.8,1.6,2.5,3.4,5.8,10.4,1.6,2.7,1.92,-3.61,10.6,52.3,1852.212686311446,23.024970733258257,216.03269313669006,65.96856527377264,0.07679282664626955,4,0.49,0.72,0.72,0.11,0.0,0.18,0.08,0
2020-11-19 07:00:00,Sitapur,3.6,7.9,18.5,31.0,47.7,117.4,2.6,14.0,1.17,4.41,13.0,35.3,1597.8120151147477,15.579746727854737,209.72707954170866,54.53489115389417,0.41527270753862966,1,0.44,0.45,0.55,0.14,0.2575700432820547,0.25,0.05,0
2019-06-10 22:00:00,Kedarnath,37.9,91.4,149.5,274.2,374.8,493.2,127.8,159.2,1.52,2.63,6.5,96.1,3562.97007469877,36.758731683414396,184.1790727461281,123.24680222947052,0.10115172181637366,3,0.95,0.85,0.85,0.18,0.4732762404978228,0.76,0.57,1
2023-11-02 14:00:00,Sitapur,0.8,1.3,2.7,4.3,7.2,13.6,1.6,0.7,1.78,-2.74,19.2,44.8,1623.425264523051,12.578145675111502,220.76785889174076,51.88128819915257,0.421020019004024,1,0.11,0.45,0.55,0.12,0.31061622409512574,0.07,0.0,0
2023-03-11 04:00:00,Kedarnath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.26,7.7,50.7,3542.1054347399036,31.323824601592676,202.51853795740814,124.01928283078813,0.2237804068962751,3,0.2,0.85,0.85,0.05,0.472765141602122,0.29,0.04,0
2026-01-07 23:00:00,Agastmuni,0.9,2.1,4.9,9.4,13.0,25.9,0.7,2.4,1.1,2.31,20.7,30.5,983.77365340852,10.694555756241208,162.84195862204788,33.77763898692407,0.08762679343690863,2,0.11,0.5,0.45,0.02,0.0,0.27,0.12,0
2026-05-08 15:00:00,Sitapur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,18.5,25.5,1619.4966054284023,15.705801201987372,226.82364132230316,24.90891498281229,0.4000756222853308,1,0.13,0.45,0.55,0.03,0.35365688663333544,0.22,0.1,0
2025-10-04 01:00:00,Rudraprayag,0.7,1.8,2.6,3.9,6.2,11.3,1.9,2.5,1.62,-0.06,16.5,60.5,584.1901004527832,10.25160083411779,148.5216441699317,24.821439504926136,0.2804391271572161,3,0.12,0.6,0.52,0.05,0.014773088190833762,0.28,0.17,0
2018-11-01 08:00:00,Sonprayag,0.6,1.3,1.9,3.8,4.3,9.2,1.1,1.2,1.89,1.37,8.7,20.7,1834.2408182809495,20.359516390219838,181.5607718190632,61.20290529632294,0.0596216304396209,4,0.2,0.72,0.72,0.15,0.1008180765108461,0.24,0.17,0
2022-09-08 09:00:00,Sonprayag,58.6,131.0,226.0,398.7,562.7,1258.0,97.2,238.3,1.56,19.65,21.7,94.2,1820.671398952717,21.74241887536099,184.44775589843724,74.64676857846102,0.06884361082215196,4,0.58,0.72,0.72,0.58,0.08807595891962573,0.52,0.15,1
2025-08-12 12:00:00,Rampur,33.5,103.0,221.7,392.2,505.5,983.8,131.5,238.8,0.91,10.55,22.2,87.6,1799.4449170952246,27.84860959205831,211.41196486707145,62.900975831872685,0.3267235408419727,2,0.53,0.55,0.65,0.3,0.20311435031590153,0.54,0.21,1
2025-07-10 09:00:00,Phata,0.2,0.4,1.0,1.5,1.9,4.7,0.4,0.4,1.2,1.75,17.9,64.7,1541.5865576522963,22.863648273691602,223.30900272417415,91.30228561278838,0.1796150393848857,3,0.32,0.65,0.68,0.02,0.1084988610784275,0.21,0.14,0
2019-12-28 04:00:00,Kalimath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,20.4,38.5,1462.208345700551,17.90871850529207,255.31993162202696,21.657552173667817,0.5043055651010896,2,0.31,0.5,0.62,0.09,0.3870839821364441,0.11,0.08,0
2021-04-02 14:00:00,Gaurikund,0.8,1.4,2.5,4.2,5.0,12.2,1.2,1.0,1.92,0.38,18.4,54.2,1978.7444903250434,28.69481467404982,204.0128428932833,105.23278721889005,0.10846905871275436,5,0.13,0.78,0.78,0.03,0.10944279807460622,0.02,0.04,0
2024-01-28 04:00:00,Phata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,15.0,55.9,1497.5800706897983,26.72041417039,225.33582750683155,80.56574827561883,0.13797572561424057,3,0.43,0.65,0.68,0.05,0.12280725364678571,0.1,0.14,0
2020-02-21 01:00:00,Gaurikund,0.5,1.5,2.5,3.3,4.1,8.1,1.2,1.3,1.2,-1.95,13.4,63.0,1950.4319131806647,28.728983176530075,174.17701184722213,105.99848413331875,0.007829643695812807,5,0.26,0.78,0.78,0.06,0.10676133806103927,0.05,0.07,0
2023-04-29 16:00:00,Rudraprayag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,21.2,21.2,623.836782463505,11.872137754416075,193.32852691625965,31.893722917726546,0.07311330710920763,3,0.1,0.6,0.52,0.17,0.03880197786278244,0.15,0.15,0
2023-06-21 13:00:00,Rudraprayag,49.8,103.4,176.1,327.1,423.4,856.7,115.1,198.0,1.7,2.08,28.3,96.6,593.9020623186286,13.125825712085138,172.47346565177628,30.890757400499567,0.04729522598916164,3,0.82,0.6,0.52,0.16,0.02446978023380559,0.2,0.49,1
2024-05-20 12:00:00,Guptkashi,0.3,0.7,1.1,1.9,2.3,2.8,0.1,0.5,1.64,3.66,11.8,42.5,1351.58973561491,16.18961077303679,233.15752034504308,60.423093844374534,0.34126602895768865,2,0.32,0.55,0.6,0.12,0.22237012518444466,0.0,0.04,0
2026-01-14 20:00:00,Guptkashi,0.2,0.5,1.2,1.3,1.9,2.9,0.2,0.4,1.0,-0.57,19.4,46.6,1303.11470834876,19.33411320766039,217.1112495138587,58.15396811349582,0.30013058679042487,2,0.37,0.55,0.6,0.07,0.14829627011768082,0.23,0.1,0
2021-11-27 16:00:00,Rampur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,9.0,35.6,1818.0338836916744,22.77776586190626,216.56104951058606,61.75868424927388,0.41030778281157676,2,0.47,0.55,0.65,0.02,0.15633208021899678,0.04,0.14,0
2025-12-21 18:00:00,Kedarnath,2.7,6.7,12.7,15.2,19.2,35.6,3.6,8.0,1.28,0.45,5.8,43.4,3578.5589921921237,31.641757633442023,179.4664675709109,103.91524806845408,0.28668194462995367,3,0.13,0.85,0.85,0.02,0.4411851891472933,0.1,0.04,0
2025-09-21 14:00:00,Guptkashi,31.3,85.5,168.6,266.9,470.1,670.0,66.0,88.9,1.11,18.96,20.8,81.0,1324.589827081931,18.1426482897026,238.27905001190135,67.25222309073145,0.12929059425251888,2,0.57,0.55,0.6,0.26,0.15551001341430934,0.34,0.43,1
2019-09-19 20:00:00,Phata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27,22.7,64.7,1527.2034939574976,27.966263267140523,177.12428480483146,70.5767310557588,0.09642520600262497,3,0.34,0.65,0.68,0.11,0.14615789326066508,0.17,0.05,0
2021-08-08 06:00:00,Guptkashi,34.9,70.7,154.0,215.5,313.5,518.7,50.4,126.9,1.36,15.23,30.0,92.7,1341.7747857933482,25.951397450557778,247.50507161761485,49.05162542157407,0.21260500206675795,2,0.5,0.55,0.6,0.32,0.12495023578749154,0.44,0.41,1
2020-06-26 16:00:00,Phata,1.9,3.9,8.9,16.8,27.4,49.5,1.9,1.2,1.28,0.92,23.4,52.3,1524.1576377450385,23.99705050687828,201.05298590268026,73.58683161716871,0.026908301058588574,3,0.22,0.65,0.68,0.17,0.12247651834267592,0.07,0.18,0
2018-02-18 08:00:00,Rampur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.02,11.4,35.3,1819.344070221525,18.705839537536843,233.47424329667595,56.032603372989755,0.309004946638396,2,0.28,0.55,0.65,0.01,0.2120989109145335,0.17,0.17,0
2021-12-03 21:00:00,Rampur,0.4,1.1,1.5,2.7,3.8,7.1,0.6,1.2,1.6,2.35,18.5,65.4,1801.4719381537025,18.845365083080782,225.90155743704335,60.149770006122196,0.5867067297494362,2,0.28,0.55,0.65,0.12,0.17505033946323736,0.15,0.05,0
2019-07-31 01:00:00,Kedarnath,11.6,27.0,45.8,69.5,80.0,135.9,7.1,3.3,1.52,5.15,10.8,61.0,3570.766239276366,34.8720998130307,181.95076128290458,115.80930292854242,0.3530059195771129,3,0.31,0.85,0.85,0.16,0.5185097728525102,0.26,0.16,0
2021-01-16 15:00:00,Sonprayag,2.2,4.7,10.2,19.5,32.6,60.1,2.0,7.4,1.29,1.53,11.8,63.0,1811.9861562459034,24.012180438602,216.17163913235726,70.3673098437155,0.07735169139769743,4,0.25,0.72,0.72,0.07,0.12013912868955887,0.18,0.03,0
2020-01-24 05:00:00,Guptkashi,1.2,2.6,4.9,9.2,11.8,29.0,0.9,0.9,1.47,0.22,16.7,39.3,1323.5078184506945,19.62555804700173,230.54277703491258,49.020834230957306,0.3355958114902043,2,0.18,0.55,0.6,0.14,0.2643576490625968,0.17,0.19,0
2020-12-10 22:00:00,Rampur,1.3,2.8,5.1,5.9,7.1,17.2,0.2,3.3,1.53,-0.13,13.7,68.9,1799.5915644036756,18.22705761109791,217.2633886162934,54.021937440458466,0.4179659677256905,2,0.01,0.55,0.65,0.0,0.29211248782372484,0.11,0.19,0
2020-12-27 03:00:00,Rampur,0.3,0.5,0.9,1.2,2.0,4.0,0.5,0.3,2.0,-2.79,11.4,20.5,1762.1941379903155,16.47386895327345,214.32603569477664,50.920613151717625,0.3608918134143013,2,0.41,0.55,0.65,0.01,0.17805444902880116,0.21,0.17,0
2020-08-25 18:00:00,Sitapur,27.8,65.5,149.4,219.9,278.9,596.6,60.5,76.8,1.12,18.33,20.1,90.7,1600.3453073274993,13.991581700612102,209.4406025164977,38.931711935555505,0.22357503078387958,1,0.8,0.45,0.55,0.27,0.2361558022888886,0.36,0.36,1
2025-12-28 07:00:00,Rudraprayag,2.9,4.5,9.0,16.5,22.2,46.4,4.3,2.9,1.93,0.93,25.8,38.1,635.5963860461667,11.249272312718794,174.78374691633388,24.277631249471984,0.0777188613572668,3,0.34,0.6,0.52,0.19,0.07921956240844279,0.23,0.05,0
2022-03-25 04:00:00,Guptkashi,0.2,0.4,0.7,1.3,2.2,3.1,0.3,0.7,1.71,-1.96,19.9,33.3,1301.1236901309617,18.821093407648192,254.8925831804444,62.14876173610399,0.290031047011253,2,0.42,0.55,0.6,0.02,0.13607950299801883,0.29,0.2,0
2019-03-31 14:00:00,Sitapur,0.9,1.4,3.0,5.2,5.9,13.4,1.5,2.9,1.8,2.89,14.8,26.7,1589.2748860509594,12.552065815361791,210.1707604118392,45.77902771547931,0.35532376170036356,1,0.12,0.45,0.55,0.19,0.2873098907045929,0.06,0.09,0
2026-06-21 16:00:00,Kedarnath,0.1,0.2,0.4,0.4,0.5,0.9,0.2,0.1,1.0,1.07,13.2,77.7,3576.0093648282245,38.91646491089749,184.10379129469283,127.9797861888055,0.3720429734697336,3,0.32,0.85,0.85,0.13,0.49343126839729007,0.1,0.05,0
2019-05-23 08:00:00,Phata,3.5,9.7,20.8,39.3,63.4,129.0,5.8,22.6,1.01,0.62,19.7,48.6,1513.1631182124024,24.554583794779102,194.93184964809822,77.17321627481049,0.3109830762240031,3,0.2,0.65,0.68,0.12,0.07188394640056543,0.05,0.02,0
2019-06-30 06:00:00,Gaurikund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,16.1,81.9,1985.085496083954,26.313839712864024,174.8331560667323,106.74845957428076,0.18032472730473842,5,0.18,0.78,0.78,0.02,0.11120435061144307,0.15,0.02,0
2022-01-14 20:00:00,Sitapur,2.0,4.6,9.1,13.4,16.1,25.0,0.1,3.2,1.32,-3.79,11.5,55.0,1611.0555229724175,11.824373417899828,228.39552925455504,58.26866956819776,0.395097348553449,1,0.49,0.45,0.55,0.17,0.38615227154854365,0.28,0.13,0
2018-07-07 20:00:00,Agastmuni,1.6,3.7,7.2,11.0,17.8,44.3,1.2,2.6,1.33,-1.79,23.3,35.7,991.6951106188243,11.211218268433164,143.88379526331371,42.4784519490436,0.17812337122106128,2,0.24,0.5,0.45,0.05,0.11775537366579235,0.08,0.17,0
2018-10-16 20:00:00,Kedarnath,1.1,3.1,4.9,6.1,7.5,18.0,1.1,5.3,1.35,-0.49,4.2,61.3,3587.226772313099,37.40949804634343,161.92275428527188,125.52417377458865,0.279982853117932,3,0.35,0.85,0.85,0.11,0.5262187950766248,0.21,0.02,0
2023-02-07 23:00:00,Agastmuni,1.9,4.1,8.4,11.5,19.8,34.6,1.7,8.5,1.36,-2.05,17.6,40.1,972.6948108645811,13.975416069346602,156.57492939353816,47.9884331009439,0.17553469971267327,2,0.2,0.5,0.45,0.09,0.10195146030146465,0.15,0.15,0
2023-08-18 07:00:00,Rampur,61.3,186.9,424.0,577.4,1006.5,1511.0,158.8,443.4,0.87,8.02,22.6,87.0,1810.2596227220938,22.63716622304115,203.62276743794186,56.62925829883419,0.1702355913830977,2,0.95,0.55,0.65,0.4,0.36726105308753954,0.46,0.34,1
2024-12-20 11:00:00,Agastmuni,3.0,5.4,7.3,10.0,11.8,16.9,4.6,5.4,2.47,0.83,22.6,51.6,1017.4937002649314,11.503427799838688,166.0074985791203,37.185249320009596,0.09014710844733487,2,0.06,0.5,0.45,0.06,0.06321505247705994,0.29,0.08,0
2021-12-24 23:00:00,Guptkashi,1.4,3.6,7.2,12.6,19.6,45.8,3.8,2.4,1.17,2.14,13.7,20.0,1296.560051355451,24.33594685790726,258.75705281714914,39.92764317047097,0.3813729598320577,2,0.25,0.55,0.6,0.0,0.1396124220184999,0.05,0.01,0
2025-02-14 01:00:00,Rampur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,9.6,34.2,1793.9419618743063,18.962998234605415,230.82635028293262,56.157373670022416,0.49122849842962557,2,0.01,0.55,0.65,0.05,0.19886483355908616,0.28,0.03,0
2025-09-12 01:00:00,Agastmuni,14.4,34.1,48.3,80.4,80.0,145.6,16.4,21.2,1.79,-0.23,23.6,75.4,982.2114497507747,14.508798366295345,194.36031540156466,37.87403240311379,0.15578605848229368,2,0.43,0.5,0.45,0.15,0.11831797171116608,0.19,0.18,0
2019-08-27 05:00:00,Phata,1.2,2.0,3.6,6.6,10.3,20.0,0.0,3.3,2.0,1.57,20.0,96.5,1506.2011173975768,15.92562163098006,155.69008075981515,79.45303012471464,0.0,3,0.34,0.65,0.68,0.14,0.0,0.04,0.15,0
2024-08-15 04:00:00,Phata,60.8,203.6,384.7,508.6,911.6,2194.5,183.0,247.1,0.95,11.82,24.1,86.2,1545.5447308205894,32.09148875209379,208.10335548582037,59.584693446227455,0.06507958273904241,3,0.42,0.65,0.68,0.44,0.054023445286035573,0.34,0.36,1
2026-06-29 10:00:00,Rudraprayag,1.9,5.0,6.5,9.1,13.9,19.5,4.5,2.5,1.75,-0.37,27.9,64.9,575.3116990384486,6.098585573584934,156.39211197486065,32.48527008610451,0.04570045799879316,3,0.43,0.6,0.52,0.15,0.006897013332116321,0.1,0.12,0
2021-07-22 18:00:00,Sonprayag,3.3,9.5,19.9,25.4,35.9,77.1,6.3,3.7,0.99,0.62,15.4,44.9,1785.6472281823976,20.132869042119147,194.56869134576982,79.60553629606626,0.1424943082258146,4,0.22,0.72,0.72,0.03,0.17146876292963092,0.23,0.01,0
2023-11-09 00:00:00,Agastmuni,1.5,3.6,6.6,11.2,19.9,28.2,1.6,4.2,1.36,-2.9,14.3,31.4,1006.0619506625472,12.101678325147438,135.33980612270994,62.41393188254706,0.15114751853503822,2,0.42,0.5,0.45,0.04,0.0997712297766022,0.29,0.16,0
2019-07-26 07:00:00,Sonprayag,2.7,6.8,8.9,10.4,15.1,34.5,1.8,9.8,1.82,-3.14,24.3,50.6,1820.934188654267,21.954030590593494,165.27702736193766,80.43756228307726,0.08794516777629434,4,0.47,0.72,0.72,0.11,0.033461047170229755,0.04,0.04,0
2018-01-25 02:00:00,Kalimath,2.4,3.8,6.7,8.2,14.1,31.5,3.5,3.1,2.15,0.07,21.6,27.5,1472.4384554027154,21.060032520438643,229.57006709515366,47.67046938117789,0.6010686238003032,2,0.35,0.5,0.62,0.15,0.48533261712538533,0.23,0.18,0
2022-02-14 12:00:00,Guptkashi,0.6,1.0,1.4,2.6,3.3,4.9,0.0,1.2,2.57,4.15,14.0,45.6,1322.8392894591495,23.69382247883961,225.08158466933196,43.87934601031469,0.43944348071696826,2,0.19,0.55,0.6,0.13,0.24283486185023356,0.14,0.09,0
